day,val_power,val_achievement,val_hedonism,val_stimulation,val_universalism,val_benevolence,val_tradition,val_conformity,val_security,backup_social,backup_risk,backup_anger
2021-08-15 00:00:00,34.530864720586386,19.190568392065742,5.580279098297806,7.255089762718391,1.5864297253634896,2.387994143484627,2.0914454277286127,1.723921946518911,4.628092519396865,6.443210064424495,106.299831365936,58.89804781380443
2017-12-07 00:00:00,29.507760069199332,17.034845442778664,5.519374750325381,6.793324376177095,1.5107240437158471,2.283858515321723,1.9134756045090784,1.85766383428759,3.4095214962351235,4.823918196666095,81.03563014729173,43.40511124205859
2020-04-16 00:00:00,29.821389476456595,17.909448057137556,5.59732399497996,7.163745725168909,1.343783783783784,2.073272309227365,2.281056721056722,1.9420682730923693,2.6039967959908807,5.520082470178196,88.63166201882582,46.527822108734966
2017-02-23 00:00:00,27.819544984488115,15.816887432717058,5.207323441231174,6.33609904572091,1.5927116044694367,3.1653654683395485,1.963099325693956,2.433486174013333,2.8799829042057965,4.46250270283257,77.65418106175439,40.90648927109001
2023-02-14 00:00:00,64.27205673056707,46.3133794358968,9.697765876052031,11.48348675074801,3.232795563398033,4.819148437865947,3.188923519539681,3.3910225403888927,9.201369228393483,10.751887086712404,139.16778985685485,97.20693432453707
2018-08-21 00:00:00,26.227588379418968,15.48375788399925,4.660495784525854,5.617935645633096,1.5625470419990968,2.4179090881486665,2.054329655633568,1.7847184170471844,3.507449660245621,4.555904961565343,77.5377184496426,40.61203479908336
2018-12-04 00:00:00,26.66277677203733,16.307579304527486,5.039205661232408,5.958496331855962,1.4947194719471948,2.1559775151595617,1.9247832738398776,1.9667758166280649,3.029473051062275,4.49033394006448,77.60398313762025,40.17132663530242
2023-06-02 00:00:00,27.289830250437703,16.955359821903873,5.489459373565446,6.373359565628369,1.4894259818731113,2.139789018122804,1.9599681161987408,1.7505986696230602,3.330923770184004,4.857319557625143,82.15647234227258,43.34863381784861
2021-03-12 00:00:00,29.80224887882615,18.437036871956582,5.731563421828909,6.854786876261185,1.4908581782243455,2.073852173381427,2.0227069779308584,1.7776115681874844,2.826810603990162,5.419918290804367,88.17411129119392,45.39761069990912
2015-09-07 00:00:00,27.99266127540812,17.000461960938637,5.624825721407749,6.66200220634274,,,,,,5.000513131990113,82.14290979143983,44.25953003048269
2017-03-28 00:00:00,28.43766740239569,16.47773497613235,5.318571039671342,6.298821102773169,1.456065424806906,2.6844938321949243,1.8583065810593904,1.9070351758793973,3.045529624594088,4.597149370748613,76.30255001172809,40.301504673971344
2017-10-25 00:00:00,29.196201166744995,17.841896605507188,5.532810381834619,6.518025581350119,1.5457175925925923,2.3855410203254945,1.8603273702325216,1.8461008610086105,3.163745960725827,4.8926785764444825,81.40049006112001,42.76947272166401
2017-07-15 00:00:00,29.27556113512802,16.9388494074313,5.364895561357701,6.692122846809292,1.4245832496485238,2.6483457605929366,1.896361547299885,1.8097051877809096,3.364528641536119,5.039301642968779,84.3909992033801,45.11061683562819
2021-06-01 00:00:00,28.039737085447225,18.130360446570965,5.658099931382948,6.591435100947609,1.5101340307289963,2.142682180036742,1.9972575607526468,1.882329263383872,3.230177012609117,5.07675866265192,86.79107850075114,45.6745119481068
2023-03-05 00:00:00,83.11989929717832,61.6783445465998,12.12836858881484,14.672813711240307,3.2460414129110844,5.863007585899146,3.228490387645763,3.502620850320327,11.803159713650954,13.91222748815166,173.24916492693114,122.4262808795109
2021-08-21 00:00:00,29.690514573720964,16.86445647271087,5.10720741599073,6.518708354689902,1.3369938229238163,2.5882649751315507,1.9516823963890029,1.789128895184136,3.3818825679689275,5.427452849458706,93.3331371611432,49.97772705518536
2018-09-15 00:00:00,28.196254513096928,15.82438074906602,4.877239931785387,6.130698611462969,1.3357580398162332,2.5587784063668613,3.117520711874808,1.8199570213958705,3.16156607257713,5.006569269010296,83.9782745272886,47.78717641808002
2023-01-13 00:00:00,61.99795465316404,46.07338221230479,9.494080628076516,11.073017044406296,3.027399091152099,5.1636738298498654,3.045557887373208,3.715039577836409,8.12963206480289,10.336274270362695,135.27891266083262,92.3765961407208
2019-08-23 00:00:00,26.58001964250637,16.02677703218547,5.754056988879728,6.660681051797531,1.4344240489491886,2.2815130684115714,2.186545315682282,1.767987173491883,3.156956247764702,4.51165626075414,78.47966140078252,42.59824143186527
2022-06-19 00:00:00,31.09968134651523,19.07755977927652,5.791224081175554,6.939372644221555,1.5617715617715615,2.3921893848009645,1.9435833849969,1.9127531716002677,4.319523203332947,5.695135671740568,92.13723899166936,51.28923961384098
2016-08-08 00:00:00,25.45327813582977,17.501071719466715,5.448235126382468,6.41303337302522,1.576587543112193,2.4960901290613937,2.0606750785769603,1.9278120031796504,3.347087141390939,4.910063425793156,78.64273731555686,43.27287515461453
2015-10-15 00:00:00,25.3970677261651,15.571560739308502,5.23150595095092,6.063913643628616,,,,,,4.411154102045695,76.44873412270167,40.552299007833966
2019-03-15 00:00:00,27.201791879007068,16.050042026438454,5.351414547422123,6.481950855099917,1.451880647194789,2.594436505035062,2.327241984782469,1.8074496845899672,3.8353691007122426,4.704111347395443,79.33955965698344,42.655019140000746
2021-11-13 00:00:00,29.56071008238526,17.896214725397716,5.038135074973704,6.373470716322088,1.384462809917356,2.087086446104589,1.964271158809944,1.8207120655552416,3.151136410510251,5.3211178045515375,90.67716428349388,47.57314746310503
2022-11-13 00:00:00,30.69541637508749,19.88116546323605,5.459884848864127,6.696051935843959,1.389245189935866,2.1421721409733863,1.852878464818763,1.6818483307539245,3.754231620105987,5.311882094470891,87.24622840810247,48.909878294631454
2018-09-09 00:00:00,27.944716204674293,17.02701145529723,5.2487697340349895,6.19343752880298,1.369694903698654,2.353590615604516,2.8228705627314605,1.832738975384883,3.0185978646038394,4.858183746964074,82.09355543780639,45.14842593615375
2016-04-24 00:00:00,28.631053243965216,17.701182147568062,5.523853546538797,6.455284943703547,1.4423375815977617,2.2613094377800267,2.094683769555869,1.7712618974516428,3.251049795141191,4.956713236556857,85.1574516978088,46.47704260488171
2018-03-03 00:00:00,29.603759869657846,16.594082557454833,5.590576270446632,6.657258064516132,1.3881621551612486,2.339754746835443,2.395355484101465,1.6854070438799078,3.61696369954044,4.743016643622718,83.09227566104518,45.350978039921344
2022-10-08 00:00:00,28.35731217406492,17.066627328236436,5.259620189905051,6.332772725977023,1.4378036929057338,2.4607101947308103,1.7901705115346045,1.6670569867291178,3.600664484776356,5.157805754309695,84.44331658042643,46.3274340670236
2016-01-31 00:00:00,33.28160748239889,18.311797221463262,5.839850951676144,7.224428949266652,1.3716841455891429,2.747172468424064,3.028453448609588,3.031876412961568,3.96508302480768,5.341610203788561,86.99772662106257,48.63989305579745
2015-05-17 00:00:00,26.148226516634047,15.659656987432946,4.935933772077307,6.097392557455304,,,,,,4.618647371621935,80.19735687115966,42.20038291282026
2017-11-15 00:00:00,28.60325535133343,16.81114075169699,5.502876193859564,6.515984582953935,1.3963737312396989,2.498244263793352,2.050512934879572,1.7140951110263989,3.376431827306865,4.82329970926226,80.27762562729835,42.75276950780931
2020-08-20 00:00:00,29.21940408994172,17.45825089038385,5.207023986880551,6.533427260882003,1.464212678936605,2.0911244252473176,2.0194374571232565,1.649455155071249,2.828481974726048,5.084613542272558,83.17147061528559,43.4600714588283
2020-12-15 00:00:00,31.32134420158768,19.634021457318592,5.6182232287948,6.979130476452899,1.491189427312776,2.178344320634736,2.123858057299112,1.6704954735714983,2.9378040869283177,5.210813472778401,87.30332263784517,44.48089054195417
2016-06-16 00:00:00,25.437368182358554,15.181997736301692,5.400130813793712,6.079921414538311,1.4403307508939214,2.7607273654865803,1.8792157734786157,1.638061257587693,3.8272797860408927,4.578964022760534,75.36118468576937,40.37715509689177
2018-01-19 00:00:00,30.376292956881315,17.970667689340317,5.500475193471626,6.69226369696412,1.398470363288719,2.897349137931036,2.0338281249999994,1.9577221742881792,3.453827006845052,4.81787411630877,82.56579543655235,43.81833625572872
2022-09-14 00:00:00,27.76726442866014,17.56562776793622,5.200322882148025,6.063070642859382,1.4364207221350078,2.0304454891426014,2.04736952420876,1.7128869690424764,3.277921228958979,5.024369519407236,82.51029401915476,43.86980416337159
2017-02-21 00:00:00,27.336108678767364,16.137480977985174,5.230583031030616,6.288789312785291,1.6358915175995383,3.084046359676416,1.9819981265018527,2.159080633006781,3.115717752889048,4.546602726025465,77.593231857152,41.279266405841945
2020-01-09 00:00:00,27.360542724823677,15.861285109657556,5.569833037839071,6.538230532198254,1.4516484863341088,2.26894663100242,2.231621564031536,1.68333752199045,4.632755567168946,4.662997034608864,79.14616274875246,41.742172987688846
2016-11-19 00:00:00,29.69850368546971,16.85252731369297,5.445436439210251,6.46695457012988,1.4604651162790696,2.553665082609017,1.7996301598663809,1.917372981675269,2.975202612797871,4.533883250962941,80.00356028730212,41.4525530844458
2016-05-07 00:00:00,28.34867860187553,16.50366650475549,5.497947494966476,6.4737015573072565,1.3676563487049906,2.238029172447411,2.001318628626229,1.8005790551514724,3.474773961756543,4.920443606215987,80.29829115953763,43.048090631754846
2019-02-20 00:00:00,26.575984775858867,16.125516042057885,4.929490971576665,6.045171169200482,1.772496330585977,2.377095464972649,2.433938072953394,1.7198356638316274,3.368000546298826,4.487227710117407,78.01693468659097,40.624948333119534
2015-11-15 00:00:00,31.860707947150456,18.423972094701597,5.717711017147647,7.135680886682446,,,,,,5.556464376759415,99.53632503833,55.5473007509928
2022-05-15 00:00:00,31.81107994035431,18.414222382597032,5.515418642395695,7.037771206043393,1.642772277227723,2.5974907063197024,1.8745886654478972,1.7817270448849396,5.244715155858119,5.675239661216767,94.0015568501406,52.7675920110539
2017-05-03 00:00:00,29.436397805006397,17.00740313034871,5.275070339593014,6.432340825890031,1.5213224303174189,2.421145273745571,2.094973499743546,1.9091997421493696,3.3932586847781185,4.616894674951647,80.6045664149156,42.25974790377047
2022-08-17 00:00:00,28.582695357357675,17.814339136402477,5.319100324939071,6.336980202709091,1.437543614794138,2.110150107219441,2.17619411957591,1.7227061209879486,3.3788228216183698,5.174354447141914,83.51897875573147,44.68366917129776
2016-03-23 00:00:00,26.908860944353744,15.911086374599138,5.245321100917431,6.278957253216796,1.359489787680633,3.270123323431451,1.7928222552558928,1.7001001183216535,5.423662512389024,4.687064408384398,80.02655612006356,42.72701951308234
2022-06-08 00:00:00,29.101048848560545,17.36017198342895,5.225805430723463,6.19184387776111,1.6195814648729443,2.3197490047904994,2.1157007151243468,1.85561167919182,3.962889478831913,4.948351053670336,84.2522708557674,45.09170460742413
2018-05-02 00:00:00,26.96937305172998,16.320447454531617,5.254266198893134,6.368073960362643,1.6004969893911882,2.317774661591736,2.2551727123192813,1.7675856737954128,2.988453194936431,4.496078143360752,77.73999782716838,40.94406690463115
2015-11-21 00:00:00,28.24725446264601,16.38839671970809,5.392750721668685,6.650935808534225,,,,,,4.86016604265017,88.06775444501352,47.58848128254164
2015-03-11 00:00:00,24.724281551986746,14.513176386775044,4.835251264640402,5.787214146051175,,,,,,4.356901151818834,72.5386975062517,37.11841839949591
2016-07-26 00:00:00,26.284223886634027,15.706645281091433,5.334334714757106,6.35293396625883,1.505971694856748,2.539717014950551,1.8472012736718613,1.814985915492958,3.671263498559783,4.624299987368196,75.97549754004365,41.23401134544376
2015-09-20 00:00:00,27.968318149247622,16.839046153206187,5.657257598891441,6.764526803441429,,,,,,4.920762684752702,85.4626151087931,44.99297791457311
2022-01-06 00:00:00,28.8701809214542,17.620470629423096,5.158431120889867,6.475630725863285,1.4221794048383647,2.010483663493698,2.154579142403388,3.036327817178881,4.075403843886334,5.117085902680263,84.79712896671826,44.98710419567717
2016-10-15 00:00:00,28.55276074912048,16.180240617705152,5.532631288512831,6.496614090078613,1.5076433899963315,2.6228745353975835,1.7908427137207183,1.8639181120272967,3.608163599405192,4.991897390852296,81.62012537254954,44.02554121040692
2021-11-26 00:00:00,30.517418012678345,19.739406099518465,6.061238387081084,7.204111733871883,1.6736869474778988,2.352339317272812,2.2103198192842712,1.961128048780488,3.4255140786034817,5.649728395061728,93.57849587578846,52.76786512052523
2019-09-08 00:00:00,29.22034347947501,17.595856392791266,4.967379688512813,6.182536572622778,1.3974754558204772,2.3658852480248678,2.7987303569570194,2.0578530337566483,3.96172342448135,5.128778405775357,84.96029477073388,46.49904142702341
2018-05-06 00:00:00,29.19039400846629,17.11940249254766,5.575989869832797,6.898217684275501,1.3544202753941337,2.5433946130825134,2.2690117494413613,1.7352725750758602,3.5569474279253828,4.800306636093514,84.10079134593583,46.25860914275838
2023-08-11 00:00:00,27.7040768014184,17.04819648229338,5.348908560506992,6.65703611748724,1.508983050847457,1.973806275579807,2.0620825743776567,1.691260260743602,3.3990305811829726,5.25001253572683,86.0110945785359,45.3291125302796
2022-03-02 00:00:00,33.63247535905381,19.734462886918102,5.793835502168837,7.203771305174938,1.5804715936065834,2.632170390696459,2.0363198071514668,1.798397596394592,5.4476749239461135,5.7624296171171165,95.59473884438076,51.15644467350873
2021-10-23 00:00:00,28.62076655579074,17.683173650390543,5.2347077480743085,6.591052217265811,1.5200603318250383,2.18546255506608,1.8972434161949288,1.8901115465782328,3.206497569064937,5.557012725441728,91.54474759209982,48.165493948775705
2020-10-19 00:00:00,30.28505897771954,18.488248122122613,5.368875437247266,6.702339697855091,1.5175172413793103,2.0612410162971964,2.104015937925973,1.712747994934572,2.99710997312782,5.173077392727184,86.76127253028665,47.156269716088325
2015-12-29 00:00:00,26.4812265285494,16.039849646806125,5.492681592696681,6.3528717614527,,,,,,5.062483884038751,80.38438445051236,44.28790514994678
2018-03-08 00:00:00,29.1931682227316,16.857220319634706,5.217904117249745,6.323088904864606,1.578042993745057,2.5968118488766168,2.4131059245960493,1.8639125702884087,3.2751365028632318,4.6234396621568346,80.70718330583671,43.24835070461023
2020-01-17 00:00:00,29.121998384241184,16.979080560420307,6.067707775086281,6.942801677123675,1.472553368450236,2.309015560247088,1.897300762053985,1.7422434367541764,3.216811348719036,4.699855228640783,81.01689393745575,43.03983951513082
2017-06-28 00:00:00,27.80253083334876,16.179073734757065,5.358464020857015,6.445058165089222,1.3971517170093026,2.4122969081128085,1.9332313965341483,1.7404507828862072,3.64216464917566,4.581763340334477,77.09867948945981,41.60268322920375
2022-02-21 00:00:00,29.8578059211617,18.37627877780228,5.487906986383701,6.809722567922036,1.4846134600950711,2.1631815023058945,2.201829115509897,1.947604065827686,3.782481902082546,5.278300506000918,89.65971890395616,50.04354277611991
2020-11-15 00:00:00,36.21003538115151,22.70563149261892,5.97972972972973,7.488630865989354,1.417503586800574,2.215260017050299,2.12085308056872,1.711711711711711,3.2307692307692317,5.7712219261515045,99.51147891083828,58.23188095492989
2020-09-21 00:00:00,30.790305029609524,18.472039205643384,5.263735314443679,6.411198325484041,1.448488787780306,1.9363854595336076,2.1129666740889186,1.7682094781486266,2.845484017897811,5.08344065325993,86.59143442156751,45.65851131654447
2022-09-12 00:00:00,27.571887849202216,19.300527059147782,5.491568244839272,6.769120477668221,1.6045969353764151,2.15171060011217,2.2605263157894724,1.6167113836719056,3.451325393776408,5.367435822270616,88.4427885744975,46.48271692028629
2019-06-11 00:00:00,26.08141109638881,15.641756007117328,5.003876767487593,5.9019494919974544,1.3548237476808906,2.377440725244073,2.683392781573061,1.7157428454858077,2.9066298890063416,4.416655690819803,74.93980592411545,39.912120329230106
2018-02-15 00:00:00,28.85988699332432,15.843286169677317,5.209778344946597,6.132148766275806,1.4843198932418262,2.7463226428743672,2.218444186432244,1.7724415129341435,4.0372690936588524,4.781510851419032,81.53701601030048,43.72592918718541
2018-07-31 00:00:00,28.19706054588044,16.519108466831142,5.279172303221605,6.501254409439242,1.820710521178997,2.791988895498711,2.426568304295506,1.913405062633193,3.651723199839636,4.779030665885504,83.97808811536297,45.03344854216518
2019-07-06 00:00:00,25.707878345625595,15.462891925730572,5.046121237812633,6.161016419077404,1.7732758620689657,2.49520332187858,2.317861536740856,1.7902528494694094,3.2193728408184947,4.956766432303425,80.37866611540355,44.77193254707221
2016-07-16 00:00:00,37.17868204024119,19.06566709429121,5.682461465323359,6.591711644220455,1.5849827608223728,3.310153285135794,1.6679706601466997,2.6539531478770138,5.146588673640876,5.3531083864816,92.4009852076684,50.78267827422864
2020-02-23 00:00:00,30.94799155785104,19.49077625253805,5.718242823146022,6.998643283254525,1.5020366598778006,2.351084812623274,2.3106983476058374,1.7497538562520512,3.2907028469750887,5.308167351670353,91.72390159071148,50.17992902477309
2019-10-26 00:00:00,28.548427620861982,17.13290729427662,5.115918183550115,6.234731964733896,1.426254657023888,2.5712192441540997,2.008613074204947,1.9605885984770528,3.0520605451427896,4.981249357854721,85.77639887979797,45.2723462727585
2017-01-24 00:00:00,27.35751792599609,16.463797501188886,5.100272291844365,6.171197411003244,1.3995030173943914,2.2169343575418985,1.8268471517202487,1.991058588132308,2.880987145059679,4.365330066333344,74.13519008014006,38.71172704296551
2023-03-08 00:00:00,58.28903743674412,41.55481106456149,8.94218580670586,10.639247369305242,2.749431742211526,5.011593032645054,3.014363636363637,3.0703294535411327,8.373108529328428,9.807143093794515,131.70599667221308,86.01542252114264
2015-05-15 00:00:00,24.84623256062815,15.10494580927348,4.765041775411187,5.905303276557015,,,,,,4.400173227664459,74.65077618628473,38.20563229896565
2023-08-10 00:00:00,26.769236490066863,17.401910325078735,5.450011302930442,6.469378147580464,1.600654919694371,2.051196808510639,2.184004302397052,1.759083000716405,3.167281941501562,5.148228901895844,85.81255468267926,45.409183513555824
2018-12-21 00:00:00,28.09801943023419,16.298270514221016,5.600261707442802,6.531620732881567,1.3519012207099763,2.460371151936445,2.046511627906976,1.7891982054526627,3.26050405662006,5.023694031649902,81.18948898527744,42.38301401869161
2017-08-21 00:00:00,26.324677012659546,16.306943800442177,5.898112330450087,7.108456050489343,1.4252262443438912,2.584228177594536,1.8877607943768828,1.8747240305689208,4.017096015514326,4.983181219027912,80.54399504026551,44.89663057802124
2022-12-30 00:00:00,29.358431539842503,19.341190065666392,5.791690890389518,6.614921881527272,1.436607142857143,2.2192298606189444,1.9807433945364976,1.8619338661651783,3.599683910261357,5.387895070222557,92.24006926774122,49.28280631013015
2018-11-02 00:00:00,27.55075055291516,16.229040759444768,5.379140598264351,6.441239467674619,1.4938122878107547,2.523110299759239,2.0966164568345333,1.9646662371772636,2.9907043099564503,4.72317797666641,80.24129316678909,42.60304613347068
2021-07-02 00:00:00,27.459811266800106,17.130889500497744,5.321006502685893,6.35858136041581,1.8375945264674112,2.218064838528327,2.0148511119487376,1.973625799712756,3.3508471400658437,4.942242845202753,83.80379876097764,44.36013307142939
2016-03-02 00:00:00,27.950164486267305,17.68264193611968,5.185740494308859,6.2935167017900815,1.4669538200819094,2.2353676554153874,1.8803158637727189,1.7262440415200249,3.0197275485511432,4.534977715208803,79.58784895769845,42.90102486192056
2018-07-15 00:00:00,30.069936951662925,18.71192075561769,5.566055706061633,6.755592807679258,1.447782144862437,2.9299071207430343,2.303220035778176,1.9853739612188368,3.495283668410905,5.082021237641891,87.96709218459921,48.78130142109202
2021-05-17 00:00:00,29.641861587914672,18.134561421741846,5.610484321391524,6.675683657196856,1.5255562236921227,2.381545835829839,2.1260806916426507,1.7530708299850764,4.676858583489682,5.182692608464449,89.01397155250683,47.80760496568431
2020-05-13 00:00:00,32.494060856822685,18.973948475289173,5.707450716939937,7.402300734769445,1.6286982248520714,2.0892375472037403,2.5032199023861184,1.6685331375068846,3.101842791911286,5.585230236391327,92.96994823086467,48.41381586278424
2015-06-15 00:00:00,23.807353274665136,14.459228753275926,4.841686279939081,5.665778008391559,,,,,,4.591906786036715,72.70184955945538,37.790511963777455
2019-04-03 00:00:00,26.970203937188163,15.876530344597798,4.965221461166666,5.99100252848652,1.6356136565554007,2.331609174901011,2.416316965502207,1.6300012701638515,2.795078546268009,4.441169961314084,76.0206267326869,39.68770509357449
2020-05-25 00:00:00,30.523929941522155,18.0718299320726,5.650900980635111,7.284504740111148,1.381605691056911,2.163442558231346,2.168065682249862,1.9149158293096695,3.058878128770768,5.395021342103418,91.7021923005606,51.05040696844209
2021-10-11 00:00:00,26.87530994901513,17.861031742647157,5.3054381662927605,6.363966457705772,1.51684810782789,2.338998929336189,2.0832961342737257,1.6862308397746628,3.0247657734390354,5.127457242211341,85.10621106860216,45.520497186389576
2020-06-24 00:00:00,29.88675788371632,16.846631638033372,5.229642381163926,6.620686840655419,1.5961370389791996,2.1603427172582617,2.161057138910631,1.8534341782502048,3.146933586261175,5.003511910678197,86.82556075520414,46.22930954005242
2021-09-27 00:00:00,30.250997417023395,19.817392487415123,5.949533964655879,7.085711439103887,2.335742444152431,2.466317109312664,2.074833309689318,1.974164425662697,3.600330891042306,5.546107620035385,92.3919816476297,49.21390657535236
2018-12-28 00:00:00,26.735386344811264,15.773453154411316,5.310965860397294,6.179904228174628,1.340304182509506,2.3989860124032405,2.088678146576823,1.7970247680392613,3.1782478699727985,4.827359919232709,78.61478728606356,43.89318533612871
2018-03-02 00:00:00,28.90933508479645,16.37906371911573,5.279498903081625,6.420438150201227,1.5014538134645492,2.3402661154889555,2.0979202772963603,1.6545525979766234,3.1253397699349823,4.722150650187205,79.78764610165167,43.10419448360241
2017-02-27 00:00:00,26.622543172357805,18.09089810956091,5.270975312542309,6.315830455482976,1.6152214266772742,2.5148388291959995,1.969004669902024,1.649310241415504,2.9540543102222654,4.470558447219302,77.68421724236087,40.50505739902389
2023-05-01 00:00:00,28.161381677299847,18.52723427887901,5.785199984431952,6.834030785796455,1.7171483622350678,2.227642276422764,1.89449348465742,1.823977823977824,3.5506007742194954,5.375508974980039,88.68426310367424,46.42806070334166
2018-06-17 00:00:00,28.51293927008005,17.985932668974275,6.067834892146309,7.1551653973606175,1.5967476703818748,3.0578380159066314,1.8125481881264456,2.218276632729079,3.748510390931551,5.444462404302527,91.48804692110362,50.09424392829606
2023-04-07 00:00:00,50.29287198899527,34.752249298055055,8.100129738339595,9.90489127252712,2.7320982788069883,4.534432969507127,2.598689310126137,2.998119038022303,7.682861381386621,8.784855160538832,120.70182818636736,75.71542362053829
2018-04-23 00:00:00,28.688057265683057,17.100524759993494,5.379993160339985,6.462240012557885,1.6652702564626545,2.35193171608266,2.155997931747673,1.6917666051660516,3.507132451572889,4.698435537664371,81.75615061654928,44.89001051802949
2022-07-28 00:00:00,28.57134516284622,17.756976925475538,5.33220934650455,6.457926294238085,1.898483572030328,2.303420206131425,2.2025888280774883,1.7324780553679948,3.499031121550204,5.323704552423064,87.01564642106979,46.46167605083829
2017-08-27 00:00:00,28.83791468210731,16.78107775799202,5.494967348480761,6.723517646620372,1.3502945026178017,2.2778134223020663,1.8285362620715775,1.8769947747493287,4.067015646571559,5.694839443611353,90.08452455579648,49.91958300777234
2023-06-03 00:00:00,27.900159785578065,17.20239948232744,5.591816602689188,6.387860490982744,1.3857592221904491,2.1465288035450505,1.978161229441899,1.8264688067837669,3.105529711884752,4.967338769774524,83.38547724210835,45.08701143539856
2023-06-01 00:00:00,27.11990780494416,17.43237952780627,5.545487935179417,6.306368780528623,1.4680981595092024,2.209258634809,1.9654614575750209,1.8639128231120123,3.2485606511812635,4.747724376479156,82.42160241223343,43.68252784764645
2018-11-15 00:00:00,26.25457651636074,15.905838340468236,5.099906644347154,6.010531561214701,1.5690192287034057,2.183143523600437,2.1106404325288453,1.6953368496763368,3.1649102207967013,4.6106480533190455,77.41258208400447,40.97753714866909
2017-09-15 00:00:00,28.37059715264961,17.138052926271886,5.59426243746526,6.518004324548596,1.4159413650939077,2.907741137231697,1.8752992498803005,1.8918050091162075,3.52794176991944,4.697719233849441,79.5328576768465,44.04764716301589
2016-10-28 00:00:00,28.038776426617776,16.357740576010293,5.5271716250350815,6.372323248797193,1.6383769552423728,2.18750826173166,1.7990566744029348,2.112534799057748,3.157896987906718,4.72309754889103,80.4391805840326,42.38638068299912
2020-12-30 00:00:00,29.617433534649145,18.67749024988249,5.824862207429348,7.020145193140974,1.4334541688244435,2.107557028163629,2.0796316055483794,1.701782820097245,2.8576102725561,5.024548923039503,90.16796488625126,47.52699021914078
2015-03-03 00:00:00,25.05493871835154,14.563052652431525,4.930220937562461,5.797560508333864,,,,,,4.332681456288165,74.2087337983706,37.37896740562862
2018-09-03 00:00:00,25.7448084083518,15.83345678418546,4.965343601895735,5.903357546948752,1.2929681928398231,2.3320226811804154,1.7844531838339883,1.7793354101765315,3.277800658978584,4.768645071975783,77.79932615816564,42.612330550949466
2022-04-17 00:00:00,30.77951423171309,19.47070782270067,5.748002414858494,7.056182408678508,1.761542364282091,2.504674017257905,1.9135068661611008,1.7695791156100151,5.722085048010981,6.222536279342329,98.24089737844491,55.83303899307583
2019-01-24 00:00:00,28.22116614505374,16.408113147166446,5.323584017457257,6.30125198149526,1.613796285615411,2.286915613054984,2.03004572175049,1.8236891056256597,2.806200171418406,4.5631061259706645,76.8896771880939,40.2736990421482
2019-02-15 00:00:00,27.730036405579785,16.230344726095442,5.333382321873076,6.400419661212768,1.521875,2.560516537735274,2.029580524761851,1.6149900980043672,3.212158564244157,4.605070804403982,78.49379689952481,41.279216863144896
2023-04-01 00:00:00,56.2765105419556,39.39759954003159,9.05693987912204,10.68353048522174,2.791604938271605,5.261724349784968,2.6054202132863704,2.9206742687159166,8.381424335602915,10.146318208904413,134.62584680982374,87.43559600556176
2021-03-10 00:00:00,30.2328913373049,18.388897976988936,5.523057819579662,6.625610424404797,1.4641720951371002,2.28756957328386,2.0916789632385964,1.9311930825131085,2.883601418366822,5.20543449375498,87.6372629230197,45.12095666890186
